"ID","Description","setSize","enrichmentScore","NES","pvalue","p.adjust","qvalue","rank","leading_edge","core_enrichment"
"GO:0007010","cytoskeleton organization",490,-0.30713165499021,-1.99384374926345,1e-10,3.84719101123596e-09,3.27735068007096e-09,1264,"tags=34%, list=21%, signal=29%","Epb41l1/Parvb/Tubgcp5/Psrc1/Cdk2/Ranbp1/Mad2l2/Mast2/Ttll4/Tjp1/Cep152/Bcl2/Ccdc40/Azin1/Elmo2/Ccp110/Prkci/Sh3pxd2b/Bin1/Mcph1/Ran/Auts2/Zw10/Kat2a/Tube1/Nudc/Tubb4b/Cln8/Tubb2a/Sgk1/Actn4/Ezr/Aaas/Xpo1/Myo19/Mdm1/Sac3d1/Csf1r/Spata7/Bora/Haus6/Src/Chek1/Gpr65/Diaph3/Tpm3-rs7/Cep295/Git1/Ska2/Myo7a/Pcnt/Cep131/Rcc1/Cetn4/Cdk5rap2/Stmn1/Enkd1/Tuba1c/Cenpa/Tubb5/Alms1/Cdc42bpg/Hras/Cntln/Haus4/Dnaaf2/Haus1/Tubgcp6/Spag6l/Sass6/Nup62/Gas2l3/Xrcc3/Tuba1b/Cdc20/Ska3/Wdr90/Sh2b2/Ccnb2/Drc7/Knstrn/Lmnb1/Aurka/Ttll9/Mical2/Cplane2/Tpm2/Fbxo5/Tuba8/Kif20a/Ccnb1/Kif23/Crocc/Haus5/Cnn3/Ckap2/Tacc3/Cdk1/Rab13/Cep72/Lmna/Kif24/Tubg1/Lmnb2/Fmn2/Plk1/Aunip/Efhc1/Dlgap5/Gen1/Plk4/Racgap1/Kifc5b/Xrcc2/Rflnb/Wdr62/Cenpe/Ect2/Mns1/Sgo1/Ska1/Kank3/Thy1/Incenp/Cenph/Brca2/Birc5/Brca1/Uhrf1/Pclaf/Nuf2/Fignl1/Mad2l1/Mybl2/Prc1/Sapcd2/Ccsap/Vil1/Ccnf/Cit/Stil/Iqgap3/Tpx2/Cdca8/Kif18a/Kif11/Spdl1/Aurkb/Espl1/Nusap1/Spc25/Kif15/Spag5/Ndc80/Efcab11/Kif18b/D7Ertd443e/Anln/Aspm/Kif2c/Kifc1/Kif4/Gpsm2/Nek2/Katnal2/Tln2"
"GO:0000910","cytokinesis",61,-0.610638222256281,-2.83877521887813,1.06734094547762e-10,4.06063933035043e-09,3.45918334493392e-09,865,"tags=52%, list=14%, signal=45%","Git1/Cdc6/Stx2/Stmn1/Cenpa/Nup62/Aurka/Kif20a/Kif23/Ckap2/Fmn2/Plk1/Efhc1/Racgap1/Ect2/Cdc25b/Incenp/Brca2/Birc5/E2f8/E2f7/Prc1/Cit/Iqgap3/Cdca8/Aurkb/Kif20b/Nusap1/Kif14/Anln/Kif4/Cep55"
"GO:0051984","positive regulation of chromosome segregation",26,-0.764104621677832,-2.93878624771536,1.24373256922058e-10,4.67971463407832e-09,3.98656211603265e-09,844,"tags=73%, list=14%, signal=63%","Cdc6/Ncaph2/Smc4/Ncapd3/Ska3/Ccnb1/Rad18/Cdk1/Smc2/Cenpe/Ska1/Incenp/Birc5/Ncaph/Ncapd2/Ncapg2/Cdca8/Aurkb/Ncapg"
"GO:0007143","female meiotic nuclear division",22,-0.792265206217347,-2.9090571882192,1.33352328910554e-10,4.90965993752406e-09,4.18244825592695e-09,862,"tags=82%, list=14%, signal=70%","Ska2/Ncaph2/Ska3/Ccnb2/Aurka/Fbxo5/Fmn2/Plk1/Cenpe/Ska1/Cdc25b/Ncaph/Trip13/Top2a/Sgo2a/Mastl/Ttk/Ndc80"
"GO:1902749","regulation of cell cycle G2/M phase transition",69,-0.576609029501499,-2.79604581478115,1.32534790169829e-10,4.90965993752406e-09,4.18244825592695e-09,1123,"tags=54%, list=19%, signal=44%","Rad21/Rbbp8/Paxip1/Inip/Cdk6/Chek1/Cdc6/Donson/Mrnip/Topbp1/Stk35/Pkmyt1/Dtl/Lmnb1/Rad51c/Cdkn1a/Fbxo5/Ccnb1/Rrm1/Blm/Cdk1/Atad5/Orc1/Plk1/Cdc7/Cdc25b/Brca1/Rad51b/Bard1/Clspn/Cenpf/Cdc25c/Pagr1a/Aurkb/Ticrr/D7Ertd443e/Kif14"
"GO:0000086","G2/M transition of mitotic cell cycle",81,-0.547367652704734,-2.72718268005242,1.57621284808854e-10,5.74143914027146e-09,4.89102553421428e-09,920,"tags=47%, list=15%, signal=40%","Cdk6/Chek1/Cdc6/Donson/Mrnip/Topbp1/Stk35/Skp2/Cdc20/Pkmyt1/Dtl/Lmnb1/Rad51c/Cdkn1a/Fbxo5/Ccnb1/Rrm1/Blm/Cdk1/Orc1/Plk1/Cdc7/Cdc25b/Birc5/Brca1/Rad51b/Bard1/Clspn/Cenpf/Ccna2/Cdc25c/Cit/Aurkb/Mastl/Ticrr/Foxm1/D7Ertd443e/Kif14"
"GO:0051052","regulation of DNA metabolic process",210,-0.402710567551479,-2.36700237970463,1.76627907346142e-10,6.36604162898096e-09,5.42311281170261e-09,1139,"tags=34%, list=19%, signal=28%","Suv39h1/Rfc2/Kat2a/Nsd2/Atxn7l3/Rpa2/Pole3/C1qbp/Paxip1/Rnf168/Tfdp1/Anxa3/Mdc1/Dmap1/Dpf1/Src/Chek1/Radx/Pcna/Mrnip/Pkib/Cgas/Dpf3/Dek/Tipin/Usp1/Skp2/Rmi2/Tigar/Dbf4/Rtel1/Dna2/Cdkn1a/Fbxo5/Nucks1/Rfc4/Gmnn/Mapkapk5/Chtf18/Timeless/Blm/Rad18/Cdk1/Atad5/Lmna/Cdt1/Fmn2/Plk1/Aunip/Dscc1/Rfc5/Rad51/Cdc7/Fancb/Polq/Brca1/Bard1/E2f8/Fignl1/E2f7/Esco2/Parpbp/Ccna2/Ankle1/Pagr1a/Rad51ap1/Aurkb/Ticrr/Foxm1/Pif1/Nek2"
"GO:0033260","nuclear DNA replication",28,-0.74312049840148,-2.89598325406715,1.96253230384603e-10,6.99969855038416e-09,5.96291339249708e-09,1244,"tags=86%, list=21%, signal=68%","Cdk2/Gins1/Mcm7/Mcm4/Mcm6/Pcna/Donson/Mcm3/Mcm5/Dbf4/Mcm2/Pola1/Rtel1/Dna2/Gmnn/Lig1/Cdk1/Atad5/Cdt1/Rad51/Cdc7/Cdc45/Brca2/Tk1"
"GO:0051640","organelle localization",214,-0.400834130423507,-2.35667734174313,2.82732523584417e-10,9.98016660570149e-09,8.50191885895193e-09,831,"tags=29%, list=14%, signal=25%","Myo7a/Ap3s1/Stx2/Cdk5rap2/Enkd1/Pmf1/Ralb/Cenpa/Trim58/Steap3/Nup62/Ska3/Spdya/Hps6/Knstrn/Lmnb1/Ccnb1/Crocc/Vps33b/Tacc3/Cdk1/Lmna/Lmnb2/Cdt1/Fmn2/Plk1/Racgap1/Kifc5b/Cenpe/Ect2/Sgo1/Ska1/Incenp/Brca2/Ptgds/Birc5/Nuf2/Mad2l1/Cenpf/Sapcd2/Kif22/Spc24/Cdca8/Kif18a/Knl1/Nsl1/Spdl1/Aurkb/Nusap1/Spc25/Ttk/Spag5/Ndc80/Sybu/Kif14/Rab44/Aspm/Kif2c/Kifc1/Gpsm2/Nek2"
"GO:0090307","mitotic spindle assembly",37,-0.690217396677632,-2.86894046611881,3.31756926162914e-10,1.15911807671614e-08,9.87431194841497e-09,426,"tags=51%, list=7%, signal=48%","Cdc20/Kif23/Plk1/Racgap1/Kifc5b/Incenp/Birc5/Uhrf1/Mybl2/Prc1/Ccsap/Tpx2/Cdca8/Kif11/Aurkb/Kif15/Kifc1/Kif4/Nek2"
"GO:0007276","gamete generation",235,-0.383204190494527,-2.2796920878613,4.31639921280062e-10,1.49286372774033e-08,1.27174292596178e-08,817,"tags=31%, list=13%, signal=28%","Pnldc1/Cep131/Ncaph2/Eed/Ica1l/Nanos1/Alms1/Catspere2/Cntln/Cxcr4/Gal3st1/Klc3/Neurl4/Slc26a6/Hps1/Spag6l/Hfm1/Sass6/Suv39h2/Slc19a2/Dmc1/Mycbpap/Ska3/Ccnb2/Spdya/Tnk2/Drc7/Spag4/Aurka/Rad51c/Fancf/Fbxo5/Tuba8/Cep128/Ccnb1/E2f1/Hmgb2/Chtf18/Mcm8/Rad18/Ndc1/Ddias/Fmn2/Plk1/Racgap1/Cenpe/Mns1/Ska1/Cdc25b/Zfp41/Brca2/Ptgds/Ptn/Ncaph/Fignl1/Trip13/Brip1/Cit/Rps6ka2/Cip2a/Fanca/Kif18a/Top2a/Sgo2a/Fancd2/Mastl/Spata32/Ttk/Ndc80/Aspm/Cfap61/Tspan8"
"GO:0007292","female gamete generation",61,-0.595283126745792,-2.76739143871182,5.78986863787135e-10,1.98245102160715e-08,1.68881326268858e-08,888,"tags=49%, list=15%, signal=42%","Src/Ska2/Ncaph2/Nanos1/Alms1/Hfm1/Dmc1/Ska3/Ccnb2/Spdya/Aurka/Fbxo5/Ccnb1/Mcm8/Fmn2/Plk1/Cenpe/Ska1/Cdc25b/Brca2/Ptn/Ncaph/Trip13/Rps6ka2/Top2a/Sgo2a/Mastl/Ttk/Ndc80/Aspm"
"GO:0045005","DNA-templated DNA replication maintenance of fidelity",44,-0.641402130728462,-2.76184311046956,7.6180210059e-10,2.58258454695065e-08,2.20005588403845e-08,773,"tags=57%, list=13%, signal=50%","Pcna/Donson/Fancm/Mms22l/Fam111a/Tipin/Pold1/Rtel1/Dna2/Nucks1/Timeless/Blm/Cdk1/Pole/Gen1/Cenps/Rad51/Zranb3/Polq/Brca2/Brca1/Exo1/Bard1/Eme1/Traip"
"GO:0051988","regulation of attachment of spindle microtubules to kinetochore",17,-0.832702215028213,-2.81719483787971,7.99284955765078e-10,2.68308989072513e-08,2.28567452262645e-08,511,"tags=71%, list=8%, signal=65%","Knstrn/Ccnb1/Cdk1/Racgap1/Cenpe/Ect2/Incenp/Birc5/Cdca8/Aurkb/Spag5/Nek2"
"GO:0010639","negative regulation of organelle organization",145,-0.44211001721707,-2.43699818599236,1.24481837520466e-09,4.13811467640851e-08,3.52518315553615e-08,609,"tags=29%, list=10%, signal=27%","Mtbp/Xrcc3/Cdc20/Ska3/Bok/Rtel1/Fbxo5/Ccnb1/Ckap2/Lmna/Kif24/Plk1/Gen1/Zwilch/Cenpe/Anapc15/Kntc1/Ska1/Kank3/Incenp/Birc5/Nuf2/Mad2l1/Trip13/Bub1/Vil1/Ccnf/Rps6ka2/Tpx2/Spc24/Cdca8/Knl1/Spdl1/Bub1b/Aurkb/Spc25/Ttk/Ndc80/Haspin/Recql4/Pif1/Kifc1"
"GO:1901976","regulation of cell cycle checkpoint",30,-0.710221989063924,-2.81842150757309,1.64487931642796e-09,5.41544882639359e-08,4.6133204309938e-08,586,"tags=60%, list=10%, signal=54%","Xrcc3/Ska3/Wdr76/Ccnb1/Gen1/Rad51/Anapc15/Ska1/Incenp/Brca2/Birc5/Brca1/Bard1/Mad2l1/Cdca8/Knl1/Aurkb/Ndc80"
"GO:0006270","DNA replication initiation",26,-0.737775106069481,-2.83752155675076,1.75203036489475e-09,5.7132875899044e-08,4.8670437504996e-08,1244,"tags=85%, list=21%, signal=68%","Cdk2/Mcm7/Mcm4/Cdc6/Mcm6/Topbp1/Prim1/Orc6/Mcm3/Mcm5/Ccne2/Mcm2/Pola2/Pola1/Prim2/Gmnn/Orc1/Cdt1/Ccne1/Cdc45/Mcm10/Ticrr"
"GO:0000281","mitotic cytokinesis",38,-0.670408495755534,-2.81328325450323,1.80057575086636e-09,5.8161994065721e-08,4.95471241871966e-08,803,"tags=58%, list=13%, signal=51%","Stx2/Stmn1/Cenpa/Nup62/Kif20a/Kif23/Ckap2/Plk1/Efhc1/Racgap1/Ect2/Incenp/Birc5/Cit/Iqgap3/Cdca8/Aurkb/Kif20b/Nusap1/Anln/Kif4/Cep55"
"GO:0010389","regulation of G2/M transition of mitotic cell cycle",64,-0.570164664962231,-2.68880028251097,2.59954219718728e-09,8.31853503099928e-08,7.08640573379827e-08,1123,"tags=53%, list=19%, signal=44%","Rad21/Rbbp8/Inip/Cdk6/Chek1/Cdc6/Donson/Mrnip/Topbp1/Stk35/Pkmyt1/Dtl/Lmnb1/Rad51c/Cdkn1a/Fbxo5/Ccnb1/Rrm1/Blm/Cdk1/Orc1/Plk1/Cdc7/Cdc25b/Brca1/Rad51b/Bard1/Clspn/Cenpf/Cdc25c/Aurkb/Ticrr/D7Ertd443e/Kif14"
"GO:0061640","cytoskeleton-dependent cytokinesis",41,-0.653120660709853,-2.76770625784715,3.19457026169145e-09,1.01279709037329e-07,8.62783059955849e-08,803,"tags=56%, list=13%, signal=49%","Stx2/Stmn1/Cenpa/Nup62/Kif20a/Kif23/Ckap2/Fmn2/Plk1/Efhc1/Racgap1/Ect2/Incenp/Birc5/Cit/Iqgap3/Cdca8/Aurkb/Kif20b/Nusap1/Anln/Kif4/Cep55"
"GO:0090266","regulation of mitotic cell cycle spindle assembly checkpoint",16,-0.819354611523997,-2.69146189219895,5.97947013842962e-09,1.86124597763482e-07,1.58556093335775e-07,802,"tags=88%, list=13%, signal=76%","Cdk5rap2/Xrcc3/Ska3/Ccnb1/Gen1/Anapc15/Ska1/Incenp/Birc5/Mad2l1/Cdca8/Knl1/Aurkb/Ndc80"
"GO:1903504","regulation of mitotic spindle checkpoint",16,-0.819354611523997,-2.69146189219895,5.97947013842962e-09,1.86124597763482e-07,1.58556093335775e-07,802,"tags=88%, list=13%, signal=76%","Cdk5rap2/Xrcc3/Ska3/Ccnb1/Gen1/Anapc15/Ska1/Incenp/Birc5/Mad2l1/Cdca8/Knl1/Aurkb/Ndc80"
"GO:1901992","positive regulation of mitotic cell cycle phase transition",52,-0.585081336204774,-2.61796104605028,9.18037244283762e-09,2.83185542741225e-07,2.41240512461859e-07,609,"tags=46%, list=10%, signal=42%","Mtbp/Sass6/Cdc20/Ska3/Ccne2/Dtl/Dbf4/Lmnb1/Rad51c/Fbxo5/Ccnb1/Ube2c/Rrm1/Cdk1/Ccne1/Cenpe/Cdc7/Ska1/Cdc25b/Birc5/Rad51b/Cdc25c/Stil/Rrm2"
"GO:0031297","replication fork processing",42,-0.626880230907516,-2.66982265354101,1.18357285623482e-08,3.61835130334645e-07,3.08240637652885e-07,773,"tags=62%, list=13%, signal=54%","Rbbp8/Recql/Rfwd3/Pcna/Donson/Fancm/Mms22l/Fam111a/Tipin/Rtel1/Dna2/Nucks1/Timeless/Blm/Cdk1/Gen1/Cenps/Rad51/Zranb3/Polq/Brca2/Brca1/Exo1/Bard1/Eme1/Traip"
"GO:0045931","positive regulation of mitotic cell cycle",64,-0.55244024684011,-2.60521491957506,1.47344426818202e-08,4.46466652588959e-07,3.80336662052387e-07,609,"tags=42%, list=10%, signal=38%","Mtbp/Sass6/Cdc20/Ska3/Usp2/Ccne2/Dtl/Dbf4/Lmnb1/Aurka/Rad51c/Fbxo5/Ccnb1/Ube2c/Rrm1/Cdk1/Ccne1/Cenpe/Cdc7/Ska1/Cdc25b/Brca2/Birc5/Rad51b/Cdc25c/Stil/Rrm2"
"GO:0090231","regulation of spindle checkpoint",17,-0.803402750621085,-2.71806900587072,1.55094724745075e-08,4.65828366251876e-07,3.96830546877751e-07,586,"tags=82%, list=10%, signal=75%","Cdk5rap2/Xrcc3/Ska3/Ccnb1/Gen1/Anapc15/Ska1/Incenp/Birc5/Mad2l1/Cdca8/Knl1/Aurkb/Ndc80"
"GO:0007131","reciprocal meiotic recombination",30,-0.684175280661096,-2.71505860936042,1.58803511641153e-08,4.68744158499404e-07,3.993144562229e-07,813,"tags=63%, list=13%, signal=55%","Mnd1/Fancm/Topbp1/Rmi1/Hfm1/Dmc1/Rad51c/Chtf18/Cenps/Rad54l/Rad51/Trip13/Brip1/Rad54b/Ankle1/Eme1/Rad51ap1/Top2a/Fancd2"
"GO:0140527","reciprocal homologous recombination",30,-0.684175280661096,-2.71505860936042,1.58803511641153e-08,4.68744158499404e-07,3.993144562229e-07,813,"tags=63%, list=13%, signal=55%","Mnd1/Fancm/Topbp1/Rmi1/Hfm1/Dmc1/Rad51c/Chtf18/Cenps/Rad54l/Rad51/Trip13/Brip1/Rad54b/Ankle1/Eme1/Rad51ap1/Top2a/Fancd2"
"GO:0035825","homologous recombination",36,-0.657701589552568,-2.70110414486791,1.66872575492679e-08,4.8835187904866e-07,4.16017909752778e-07,813,"tags=58%, list=13%, signal=51%","Mnd1/Fancm/Topbp1/Rmi1/Hfm1/Dmc1/Rad51c/Chtf18/Cenps/Rad54l/Rad51/Brca1/Bard1/Trip13/Brip1/Rad54b/Ankle1/Eme1/Rad51ap1/Top2a/Fancd2"
"GO:0034508","centromere complex assembly",22,-0.745076591854409,-2.73578897356413,1.73940226615496e-08,5.04721471128354e-07,4.29962861687368e-07,1036,"tags=73%, list=17%, signal=61%","Hjurp/Cenpw/Mis18a/Nasp/Cenpa/Cenpo/Dlgap5/Cenpe/Kntc1/Cenph/Cenpp/Oip5/Cenpk/Cenpn/Cenpi/Mis18bp1"
"GO:0033043","regulation of organelle organization",407,-0.302077428761353,-1.9260912145034,1.86287046173431e-08,5.36005753023384e-07,4.56613361297282e-07,918,"tags=25%, list=15%, signal=22%","Dpf1/Csf1r/Bora/Src/Chek1/Gpr65/Diaph3/Cep295/Git1/Ska2/Cdc6/Rcc1/Cdk5rap2/Stmn1/Ncaph2/Pkib/Ralb/Wdhd1/Alms1/Hras/Dpf3/Mtbp/Smc4/Sass6/Nup62/Ncapd3/Xrcc3/Cdc20/Ska3/Rmi2/Bok/Camk2b/Aurka/Nptxr/Rtel1/Cplane2/Fbxo5/Ccnb1/Ube2c/Crocc/Mapkapk5/Ckap2/Tacc3/Cdk1/Lmna/Kif24/Tubg1/Smc2/Plk1/Fen1/Gen1/Plk4/Cdca2/Zwilch/Cenpe/Ect2/Mns1/Anapc15/Kntc1/Ska1/Kank3/Incenp/Birc5/Nuf2/Ncaph/Mad2l1/Trip13/Ncapd2/Bub1/Ccsap/Vil1/Ccnf/Cit/Stil/Ncapg2/Rps6ka2/Tpx2/Rad51ap1/Spc24/Cdca8/Kif18a/Knl1/Sgo2a/Mki67/Spdl1/Bub1b/Aurkb/Nusap1/Spc25/Ttk/Spag5/Ndc80/Haspin/D7Ertd443e/Ncapg/Recql4/Pif1/Kifc1/Gpsm2/Nek2"
"GO:0032465","regulation of cytokinesis",36,-0.654777351160613,-2.68909463695952,2.03331348596398e-08,5.80172114661722e-07,4.94237865754928e-07,594,"tags=61%, list=10%, signal=55%","Myo19/Git1/Cdc6/Nup62/Aurka/Kif20a/Kif23/Plk1/Racgap1/Ect2/Cdc25b/Incenp/Brca2/Birc5/E2f8/E2f7/Prc1/Cit/Cdca8/Aurkb/Kif20b/Kif14"
"GO:1901989","positive regulation of cell cycle phase transition",62,-0.554163331859383,-2.58692108014726,2.80136726776767e-08,7.92717481391447e-07,6.75301322225682e-07,658,"tags=44%, list=11%, signal=39%","Ezh2/Mtbp/Sass6/Cdc20/Ska3/Ccne2/Dtl/Dbf4/Lmnb1/Rad51c/Fbxo5/Ccnb1/Ube2c/Rrm1/Cdk1/Atad5/Ccne1/Cenpe/Cdc7/Ska1/Cdc25b/Birc5/Rad51b/Cdc25c/Stil/Rrm2/Pagr1a"
"GO:0048609","multicellular organismal reproductive process",268,-0.341308636436436,-2.05890995495815,3.71592237106358e-08,1.04289493430506e-06,8.88422855066193e-07,820,"tags=28%, list=14%, signal=25%","Havcr2/Pnldc1/Cep131/Ncaph2/Eed/Pcna/Ica1l/Nanos1/Alms1/Catspere2/Cntln/Cxcr4/Gal3st1/Klc3/Neurl4/Slc26a6/P2ry2/Hps1/Spag6l/Hfm1/Sass6/Suv39h2/Slc19a2/Dmc1/Mycbpap/Ska3/Ccnb2/Spdya/Tnk2/Drc7/Spag4/Aurka/Rad51c/Fancf/Fbxo5/Tuba8/Cep128/Ccnb1/E2f1/Hmgb2/Chtf18/Mcm8/Rad18/Ndc1/Ddias/Fmn2/Plk1/Racgap1/Cenpe/Mns1/Ska1/Cdc25b/Zfp41/Brca2/Ptgds/Ptn/Ncaph/Fignl1/Trip13/Brip1/Cit/Rps6ka2/Cip2a/Fanca/Kif18a/Top2a/Sgo2a/Fancd2/Mastl/Spata32/Ttk/Ndc80/Aspm/Cfap61/Tspan8"
"GO:0051315","attachment of mitotic spindle microtubules to kinetochore",20,-0.758102283396167,-2.73319617783742,3.97462582727687e-08,1.10643242541431e-06,9.42549265501429e-07,566,"tags=60%, list=9%, signal=55%","Ska3/Cdk1/Cdt1/Cenpe/Ska1/Incenp/Birc5/Nuf2/Cdca8/Aurkb/Ndc80/Kif2c"
"GO:0031570","DNA integrity checkpoint signaling",59,-0.555835834889203,-2.58732290153446,5.1080834720913e-08,1.41049014584198e-06,1.20157039908022e-06,1081,"tags=53%, list=18%, signal=44%","Rpa2/Rnf168/Mdc1/Rfwd3/Chek1/Cdc6/Donson/Mrnip/Topbp1/Rad9a/Tipin/Dtl/Wdr76/Dna2/Cdkn1a/E2f1/Timeless/Blm/Cdk1/Orc1/Cdt1/Plk1/Rad51/Brca2/Brca1/Bard1/Clspn/Eme1/Fancd2/Ticrr/D7Ertd443e"
"GO:0036297","interstrand cross-link repair",22,-0.725371102448445,-2.66343391473542,6.58388969938782e-08,1.80345906645631e-06,1.53633333532662e-06,955,"tags=68%, list=16%, signal=58%","Fancg/Rfwd3/Fancm/Xrcc3/Fancf/Nucks1/Mcm8/Cenps/Rad51/Fancb/Brip1/Rad51ap1/Fanca/Fancd2/Neil3"
"GO:0000212","meiotic spindle organization",13,-0.833902982013091,-2.5916147252829,8.33554567505947e-08,2.26515145963521e-06,1.92964052344108e-06,566,"tags=92%, list=9%, signal=84%","Ska2/Ska3/Ccnb2/Aurka/Fbxo5/Tubg1/Cenpe/Ska1/Espl1/Ndc80/Aspm/Katnal2"
"GO:0007062","sister chromatid cohesion",24,-0.707176796785882,-2.67795984853507,8.64890905401968e-08,2.33180036228058e-06,1.98641748766585e-06,698,"tags=58%, list=12%, signal=52%","Ppp2r5d/Cdc20/Rad51c/Fen1/Dscc1/Sgo1/Cdca5/Bub1/Esco2/Kif22/Sgo2a/Bub1b/Haspin/Recql4"
"GO:0051298","centrosome duplication",48,-0.579116865066462,-2.54898494405905,2.7271224440213e-07,7.23498107798072e-06,6.16334621467185e-06,1244,"tags=58%, list=21%, signal=47%","Cdk2/Cep152/Azin1/Ccp110/Kat2a/Xpo1/Mdm1/Sac3d1/Cep295/Cep131/Cetn4/Cdk5rap2/Alms1/Sass6/Nup62/Xrcc3/Wdr90/Cep72/Gen1/Plk4/Wdr62/Brca2/Brca1/Ccnf/Stil/Ndc80/D7Ertd443e/Kifc1"
"GO:0090232","positive regulation of spindle checkpoint",10,-0.8665457061116,-2.46399027471308,2.74692622703707e-07,7.23498107798072e-06,6.16334621467185e-06,586,"tags=90%, list=10%, signal=81%","Xrcc3/Gen1/Incenp/Birc5/Mad2l1/Cdca8/Knl1/Aurkb/Ndc80"
"GO:1901978","positive regulation of cell cycle checkpoint",10,-0.8665457061116,-2.46399027471308,2.74692622703707e-07,7.23498107798072e-06,6.16334621467185e-06,586,"tags=90%, list=10%, signal=81%","Xrcc3/Gen1/Incenp/Birc5/Mad2l1/Cdca8/Knl1/Aurkb/Ndc80"
"GO:0034502","protein localization to chromosome",55,-0.535957223907202,-2.42425635385335,2.91829399442365e-07,7.62766308160807e-06,6.49786473165764e-06,1123,"tags=47%, list=19%, signal=39%","Rad21/Zw10/Rpa2/Mdc1/Mis18a/Scml2/Mrnip/Topbp1/Cenpa/Mms22l/Ezh2/Mtbp/Skp2/Rpa1/Mcm8/Cdk1/Plk1/Zwilch/Kntc1/Esco2/Knl1/Spdl1/Bub1b/Aurkb/Ttk/Haspin"
"GO:0071824","protein-DNA complex organization",84,-0.470958042086449,-2.37337111110834,3.34586576617993e-07,8.67897301772733e-06,7.39345617072136e-06,2463,"tags=80%, list=41%, signal=48%","Mis12/Trappc12/Med29/Med24/Npm1/Smarcc1/Cenpx/Cenpc1/Ubtf/Taf5/Med9/Taf12/H1f0/Smarca4/Gtf2h5/Rbbp4/Taf2/Daxx/Med30/Baz1a/Chaf1b/Taf6l/Supt16/Spty2d1/Hmgb1/Med22/Med23/Smarca5/Tspyl3/Set/Anp32b/Rrn3/Taf4b/Grwd1/Nap1l1/Sart3/Pole3/Hjurp/Cenpw/Mis18a/Ssrp1/Nasp/Lin54/Cenpa/Dmc1/Dnajc9/Chaf1a/Mcm2/Rad51c/Gmnn/Atad2/Med18/Cdt1/Cenpo/Dlgap5/Rad51/Cenpe/Kntc1/Cdc45/Cenph/Cenpp/Oip5/Cenpk/Cenpn/Asf1b/Cenpi/Mis18bp1"
"GO:1901970","positive regulation of mitotic sister chromatid separation",11,-0.839366219291752,-2.45744769322899,3.73274562560155e-07,9.60971505418024e-06,8.18633805187329e-06,567,"tags=82%, list=9%, signal=74%","Cdc20/Ska3/Ube2c/Cenpe/Ska1/Incenp/Birc5/Cdca8/Aurkb"
"GO:0034097","response to cytokine",344,0.298235202973956,1.87738706045026,3.9397466462704e-07,1.00669347140521e-05,8.57583500142598e-06,1424,"tags=34%, list=23%, signal=27%","Slit2/Cd74/Enah/Cd7/Serpina3f/F830016B08Rik/Il1rapl2/Gas6/Egr1/Gbp4/Gbp9/Pira2/Klf4/Gfpt2/Fzd4/Ifit1/Trim2/Stx11/Cd200/Il7/Tlr3/Abcb1a/Ifit1bl2/Ccl3/Robo1/Traf1/Ifi213/Ccr9/Arg1/Zbp1/Kynu/Ccl4/Relb/Socs2/Nfkbiz/Rora/Pde2a/Csf1/Oas2/Srf/Rarg/Isg15/Dbn1/Prkn/Csf2rb2/Cxcl17/Iigp1/Oas3/Gm12185/Oasl2/Ifitm7/Il1r2/Nkiras1/Gm11772/Mpl/Nkiras2/Cr2/Irf7/Gimap6/Gbp6/Il12rb1/Plcb1/Cish/Prmt2/Pirb/App/Gbp5/Il20ra/Samhd1/Hnmt/Vamp4/Oasl1/Zfp36/Ldlrap1/Cd274/Pim1/Ro60/Socs1/Il21r/St3gal6/Ifitm1/Stxbp4/Ccl5/Star/Irgm2/Ccrl2/Tnfrsf11a/Casp4/Sigirr/Xaf1/Mmp2/Fos/Axl/Ifi206/Stat2/Tnfrsf1b/Cdk5r1/Ikbke/Prkaca/Klf6/Ebi3/Parp14/Il18/Stoml1/Rufy4/Ifitm3/Oas1c/Stat3/Abca1/Stat1/Gpr146/Tslp/Gata3/Irak3/Rara/Vegfc"
"GO:0010972","negative regulation of G2/M transition of mitotic cell cycle",39,-0.590792816917016,-2.47900148538858,4.39908075210571e-07,1.1157372218674e-05,9.50475849051457e-06,1123,"tags=56%, list=19%, signal=46%","Rad21/Rbbp8/Inip/Chek1/Cdc6/Donson/Mrnip/Topbp1/Stk35/Pkmyt1/Dtl/Cdkn1a/Blm/Cdk1/Orc1/Plk1/Brca1/Bard1/Clspn/Aurkb/Ticrr/D7Ertd443e"
